,gvkey,splticrm,datadate,busdesc,ggroup,gsector,conm,tic
21815,24533,BBB-,01/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21816,24533,BBB-,02/28/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21817,24533,BBB-,03/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21818,24533,BBB-,04/30/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21819,24533,BBB-,05/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21820,24533,BBB-,06/30/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21821,24533,BBB-,07/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21822,24533,BBB-,08/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21823,24533,BBB-,09/30/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21824,24533,BBB-,10/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21825,24533,BBB-,11/30/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21826,24533,BBB-,12/31/1998,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21827,24533,BBB-,01/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21828,24533,BBB-,02/28/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21829,24533,BBB-,03/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21830,24533,BBB-,04/30/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21831,24533,BBB-,05/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21832,24533,BBB-,06/30/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21833,24533,BBB-,07/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21834,24533,BBB-,08/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21835,24533,BBB-,09/30/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21836,24533,BBB-,10/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21837,24533,BBB-,11/30/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21838,24533,BBB-,12/31/1999,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21839,24533,BBB-,01/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21840,24533,BB,02/29/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21841,24533,BB,03/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21842,24533,BB,04/30/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21843,24533,BB,05/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21844,24533,BB,06/30/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21845,24533,BB,07/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21846,24533,BB,08/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21847,24533,BB,09/30/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21848,24533,B+,10/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21849,24533,B+,11/30/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21850,24533,B+,12/31/2000,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21851,24533,B+,01/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21852,24533,B+,02/28/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21853,24533,B+,03/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21854,24533,B+,04/30/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21855,24533,B+,05/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21856,24533,B+,06/30/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21857,24533,B+,07/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21858,24533,B+,08/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21859,24533,B+,09/30/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21860,24533,B+,10/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21861,24533,B+,11/30/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21862,24533,B+,12/31/2001,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21863,24533,B+,01/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21864,24533,B+,02/28/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21865,24533,B+,03/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21866,24533,B+,04/30/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21867,24533,B+,05/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21868,24533,B+,06/30/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21869,24533,B+,07/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21870,24533,B+,08/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21871,24533,B+,09/30/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21872,24533,B+,10/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21873,24533,B+,11/30/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21874,24533,B+,12/31/2002,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21875,24533,B+,01/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21876,24533,B+,02/28/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21877,24533,B+,03/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21878,24533,B+,04/30/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21879,24533,B+,05/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21880,24533,B+,06/30/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21881,24533,B+,07/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21882,24533,B+,08/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21883,24533,B+,09/30/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21884,24533,B+,10/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21885,24533,B+,11/30/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21886,24533,B+,12/31/2003,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21887,24533,B+,01/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21888,24533,B+,02/29/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21889,24533,B+,03/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21890,24533,B+,04/30/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21891,24533,B+,05/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21892,24533,B+,06/30/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21893,24533,B+,07/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21894,24533,B+,08/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21895,24533,B+,09/30/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21896,24533,B+,10/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21897,24533,BB-,11/30/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21898,24533,BB-,12/31/2004,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21899,24533,BB-,01/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21900,24533,BB-,02/28/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21901,24533,BB-,03/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21902,24533,BB-,04/30/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21903,24533,BB-,05/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21904,24533,BB-,06/30/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21905,24533,BB,07/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21906,24533,BB,08/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21907,24533,BB,09/30/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21908,24533,BB,10/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21909,24533,BB,11/30/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21910,24533,BB,12/31/2005,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21911,24533,BB,01/31/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21912,24533,BB,02/28/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21913,24533,BB,03/31/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21914,24533,BB,04/30/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21915,24533,BB,05/31/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21916,24533,BB,06/30/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
21917,24533,BB,07/31/2006,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",6010,60,NATIONAL HEALTH INVESTORS,NHI
